Planning_Item_ID,Hierarchy_Definition_ID,Hierarchy_Definition_Node_ID,Planning_Item_Number,Planning_Item_Name,Planning_Item_Description,Planning_Item_Type,Planning_Level_Type,Planning_Level_Number,Task_Phase,Planning_Item_Owner_User_Name,Planning_Item_Path,Plan_Start_Date,Currency_cd,Task_Cost,Task_Status,Team_Size,Planning_Item_Parent_Name,Level_1_Planning_Item_Name,Level_2_Planning_Item_Name,Level_3_Planning_Item_Name,Level_4_Planning_Item_Name,Total_Budget,Available_Budget,Allocated_Budget_Currency,Reserved_Budget,Rolledup_Budget,Total_Expenses,Total_Committed,Total_Invoiced,Planning_Item_Created_By_User_Name,Planning_Item_Last_Modified_By_User_Name,Planning_Item_Last_Modified__Datetime,Load_Datetime
0c94ba404-cabf-479b-b083-6c200d3aca26,936d6a6b-7444-472e-bc27-dc5b65afcedd,c7c26258-dd90-4610-ba8e-9696e1bb974d,PLNR-3246-2020,CMP-IMP-#!-03,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#,05-01-2020 00:00,EUR,,Pending,8,PROGRAM-01-Large-IMP#,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-03,NaN,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,"								2020-11-13 19:42:44.402"
0c96ca2d5-bec4-4255-9a59-23d17f2baa61,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4129-2020,Level_04-#!_789,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,01-11-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_789,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,"		2020-11-13 19:42:44.402"
0cee5aa8e-ad27-4e88-95f8-6577292c890d,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4404-2020,Level_04-#!_1064,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,27-02-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1064,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,"		2020-11-13 19:42:44.402"
0d0dca166-9e6e-4e5a-b687-1f759ef0874f,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4298-2020,Level_04-#!_958,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,11-09-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_958,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,"		2020-11-13 19:42:44.402"
0d36aa604-44e6-4b30-942c-03e156842704,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3577-2020,Level_04-#!_237,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,02-10-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_237,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,"		2020-11-13 19:42:44.402"
0d524a0a7-e9f3-4503-9d0d-b3a6927fbc72,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-5038-2020,Level_04-#!_1698,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,22-05-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1698,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,"		2020-11-13 19:42:44.402"
0d5e6aacb-b5dc-403b-8aa8-5301249ec23f,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4189-2020,Level_04-#!_849,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,07-02-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_849,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,"		2020-11-13 19:42:44.402"
0d756a41c-3578-42c3-a535-e17169b4a64c,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-5177-2020,Level_04-#!_1837,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,06-11-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1837,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,"		2020-11-13 19:42:44.402"
0d882a4b9-4db3-4047-a61c-8f248f12ed62,936d6a6b-7444-472e-bc27-dc5b65afcedd,c7c26258-dd90-4610-ba8e-9696e1bb974d,PLNR-3335-2020,CMP-IMP-#!-92,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#,19-01-2020 00:00,EUR,2512,Pending,8,PROGRAM-01-Large-IMP#,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-92,NaN,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,"								2020-11-13 19:42:44.402"
0dc3ba158-245f-45f2-bb58-2e2f25e41764,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4014-2020,Level_04-#!_674,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,30-08-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_674,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,"		2020-11-13 19:42:44.402"
0e1b0a0b8-173d-4487-b4ba-f8877a857a4a,936d6a6b-7444-472e-bc27-dc5b65afcedd,2e58d725-35be-47f8-a6e5-612e6f448500,PL-01-20JUL,Plan 01 20Jul pd,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/,20-07-2020 00:00,USD,1000,Pending,8,NaN,Plan 01 20Jul pd,NaN,NaN,NaN,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,39:46.0,"																													2020-11-13 19:42:44.402"
0e3e8a8c3-5ba8-4fd2-92ba-7a334eedf810,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3559-2020,Level_04-#!_219,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,08-01-2021 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_219,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,"		2020-11-13 19:42:44.402"
0e562ab6c-dd6b-43c9-845a-6fdd647934de,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4070-2020,Level_04-#!_730,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,11-06-2021 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_730,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,"		2020-11-13 19:42:44.402"
0e67dadf6-0422-4693-8eae-1c130fb78e89,936d6a6b-7444-472e-bc27-dc5b65afcedd,0ff4b203-55d5-4868-9c5b-070dcdfeabf7,AC1164,New Program 44,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/,01-09-2020 00:00,USD,,Pending,8,NaN,NaN,New Program 44,NaN,NaN,2000,500,INR,1000,0,0,0,0,rdt0071,rdt0071,NaN,"																																						    2020-11-13 19:42:44.402"
0e760aba4-92ba-4599-ae44-3ddaf73e3909,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3895-2020,Level_04-#!_555,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,05-06-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_555,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,"		2020-11-13 19:42:44.402"
0eb9eac21-e4ae-435d-840b-a1c96fd8466f,936d6a6b-7444-472e-bc27-dc5b65afcedd,0ff4b203-55d5-4868-9c5b-070dcdfeabf7,AC1221,New Program 101,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/,01-09-2020 00:00,USD,1000,Pending,8,NaN,NaN,New Program 101,NaN,NaN,2000,500,INR,1000,0,0,0,0,rdt0071,rdt0071,NaN,"																																						2020-11-13 19:42:44.402"
0f298a882-a6d0-43fd-a7e4-187ed89e3dd1,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3598-2020,Level_04-#!_258,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,17-07-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_258,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,"		2020-11-13 19:42:44.402"
0f651a54d-ca5a-4560-8fe7-bbe452909a43,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3401-2020,Level_04-#!_61,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,06-03-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_61,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,"			2020-11-13 19:42:44.402"
0fcd0a046-0368-408c-8acd-fe9670c9423c,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3500-2020,Level_04-#!_160,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,19-03-2021 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_160,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,"		2020-11-13 19:42:44.402"
10027a795-e29e-426e-907a-376190f94ca1,936d6a6b-7444-472e-bc27-dc5b65afcedd,0ff4b203-55d5-4868-9c5b-070dcdfeabf7,AC1264,New Program 144,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/,01-09-2020 00:00,USD,2512,Pending,8,NaN,NaN,New Program 144,NaN,NaN,2000,500,INR,1000,0,0,0,0,rdt0071,rdt0071,NaN,"																																						2020-11-13 19:42:44.402"
103e5ad0d-df8c-4544-a979-d0c102d3972c,936d6a6b-7444-472e-bc27-dc5b65afcedd,c7c26258-dd90-4610-ba8e-9696e1bb974d,RBC-Demo-Campaign-1,RBC-Demo-Campaign-1,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/pln-ma-1/prg-np-1,01-07-2020 00:00,USD,2512,Pending,8,prg-np-1,pln-ma-1,prg-np-1,RBC-Demo-Campaign-1,NaN,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,07:00.1,"														2020-11-13 19:42:44.402"
10414aac8-22c1-4a79-8176-5696029d52dd,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4229-2020,Level_04-#!_889,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,08-11-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_889,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,"		2020-11-13 19:42:44.402"
1045ca20b-7cdd-4047-9baf-fe397813c7d8,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3504-2020,Level_04-#!_164,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,29-05-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_164,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,"		2020-11-13 19:42:44.402"
1089aa28c-12a5-46fd-841d-490c24cd8bd7,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4358-2020,Level_04-#!_1018,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,07-08-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1018,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,"		2020-11-13 19:42:44.402"
10a30a6d7-1739-403b-bd4d-5d7f446cfdd2,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4721-2020,Level_04-#!_1381,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,07-02-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1381,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,"		2020-11-13 19:42:44.402"
10edca262-a7b3-4cb0-bcf8-1ca8094fe830,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4852-2020,Level_04-#!_1512,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,08-05-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1512,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,"		2020-11-13 19:42:44.402"
10f81af93-c1cd-4fed-94a1-84f205321925,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-5226-2020,Level_04-#!_1886,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,16-10-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1886,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,"		2020-11-13 19:42:44.402"
11124a2e4-88fa-47f9-a710-7dee54001d30,936d6a6b-7444-472e-bc27-dc5b65afcedd,2e40b6b1-578c-453a-8966-9eeca4e62f9a,3820-T-07,New LEVEL_07 3820-test-01,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/New LEVEL_06-01-3820-Test,03-08-2020 00:00,USD,3000,Approved,8,New LEVEL_06-01-3820-Test,NaN,NaN,NaN,NaN,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,47:33.8,"					2020-11-13 19:42:44.402"
118a1a33e-a0d6-4711-9eff-de6baa97f3e2,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4611-2020,Level_04-#!_1271,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,02-10-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1271,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,"		2020-11-13 19:42:44.402"
119ffa22c-d8a7-4bd4-8223-b5a503d70b30,936d6a6b-7444-472e-bc27-dc5b65afcedd,2e58d725-35be-47f8-a6e5-612e6f448500,PLN-948-API-01-02_Mon_Oct_26_22_17_46_2020,PLN-test-948-API-01-02_Mon_Oct_26_22_17_46_2020,Desc for PLN-TEST-948-API-01-02,PlanningObject,Deployed,9,Deployed,tenant_svc_7012020@saspw,/,24-02-2020 19:20,USD,2512,Rejected,8,NaN,PLN-test-948-API-01-02_Mon_Oct_26_22_17_46_2020,NaN,NaN,NaN,1500,0,INR,0,0,0,0,0,rdt0071,tenant_svc_7012020@saspw,NaN,42:44.4
11a29acbb-e255-443b-ab8b-9b79170e3ac5,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3425-2020,Level_04-#!_85,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,11-10-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_85,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
11abca5ba-f013-4099-85b9-95e96ffa807c,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3722-2020,Level_04-#!_382,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,21-02-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_382,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
11d07a7bb-8bdb-4392-a306-3de919c709ed,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4704-2020,Level_04-#!_1364,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,16-10-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1364,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
11d47a8d1-f9b0-4a7f-af18-64b8c3df61f3,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4962-2020,Level_04-#!_1622,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,22-11-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1622,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
11f1da850-e611-48a3-b3a1-9cd46e9656f3,936d6a6b-7444-472e-bc27-dc5b65afcedd,0ff4b203-55d5-4868-9c5b-070dcdfeabf7,afwef,sinakm-defect-Program 1,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/sinakm-defect-plan-01,04-09-2020 00:00,USD,7000,Pending,8,sinakm-defect-plan-01,sinakm-defect-plan-01,sinakm-defect-Program 1,NaN,NaN,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,44:47.2,42:44.4
121d2a947-3353-4734-aa0a-1a1669c5dfd5,936d6a6b-7444-472e-bc27-dc5b65afcedd,2e58d725-35be-47f8-a6e5-612e6f448500,test-set-perm,test-set-perm,NaN,PlanningObject,Deployed,9,Deployed,shreyas.deshpande@sas.com@plantt7,/,01-07-2020 00:00,USD,2512,Pending,8,NaN,test-set-perm,NaN,NaN,NaN,1500,0,INR,0,0,0,0,0,shreyas.deshpande@sas.com@plantt7,shreyas.deshpande@sas.com@plantt7,56:30.8,42:44.4
122d2ae60-0206-4f7e-84b1-f9b27a13a7a1,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4612-2020,Level_04-#!_1272,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,13-09-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1272,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
12bc9a882-d573-44db-bc7b-687c938b3ba9,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4693-2020,Level_04-#!_1353,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,03-01-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_1353,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
12eb0a905-af1e-423b-af84-3d5b8d8aa3a5,936d6a6b-7444-472e-bc27-dc5b65afcedd,0ff4b203-55d5-4868-9c5b-070dcdfeabf7,AC1143,New Program 23,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/,01-09-2020 00:00,USD,4000,Rejected,8,NaN,NaN,New Program 23,NaN,NaN,2000,500,INR,1000,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
16e0ca206-cb5f-4d04-8a6e-0955e3d8ed78,936d6a6b-7444-472e-bc27-dc5b65afcedd,0ff4b203-55d5-4868-9c5b-070dcdfeabf7,sinakm-1352-program-Non-Public-01,sinakm-1352-program-Non-Public-01,NaN,PlanningObject,Deployed,9,Deployed,rdt0076,/sinakm-Plan-1352-Public,21-07-2020 00:00,USD,2512,Pending,8,sinakm-Plan-1352-Public,sinakm-Plan-1352-Public,sinakm-1352-program-Non-Public-01,NaN,NaN,1500,0,INR,0,0,0,0,0,rdt0071,rdt0076,48:07.8,42:44.4
1753ba1f3-c8e2-46f5-8b49-088d9d1683d9,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3395-2020,Level_04-#!_55,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,11-09-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_55,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
1765daaa8-bafd-43a8-bac7-9831bc9334f0,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-3985-2020,Level_04-#!_645,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,21-02-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_645,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
176ffa402-8e6b-4bdf-a914-4d96f4b6b979,936d6a6b-7444-472e-bc27-dc5b65afcedd,9d873f52-b8c4-4b05-bb71-3470cb854e2f,PLNR-4325-2020,Level_04-#!_985,NaN,PlanningObject,Deployed,9,Deployed,rdt0071,/IMP-PL-01-#! Test 1582 Large IMP/PROGRAM-01-Large-IMP#/CMP-IMP-#!-01,25-10-2020 00:00,EUR,2512,Pending,8,CMP-IMP-#!-01,IMP-PL-01-#! Test 1582 Large IMP,PROGRAM-01-Large-IMP#,CMP-IMP-#!-01,Level_04-#!_985,1500,0,INR,0,0,0,0,0,rdt0071,rdt0071,NaN,42:44.4
